ID,CATEGORY
185,hand
186,bulldozer
187,chair
188,spider
189,banana
190,keyboard
191,snowman
192,trombone
193,foot
194,violin
195,trombone
196,eyeglasses
197,trombone
198,eyeglasses
199,nose
200,skyscraper
201,trombone
202,snowman
203,skyscraper
204,eyeglasses
205,bulldozer
206,keyboard
207,violin
208,nose
209,snowman
210,spider
211,harp
212,harp
213,pig
214,banana
215,nose
216,bulldozer
217,hand
218,trombone
219,snowman
220,snowman
221,violin
222,hand
223,violin
224,eyeglasses
225,trombone
226,skyscraper
227,trombone
228,skyscraper
229,eyeglasses
230,chair
231,spider
232,laptop
233,trombone
234,spider
235,keyboard
236,trombone
237,chair
238,trombone
239,eyeglasses
240,violin
241,foot
242,eyeglasses
243,hand
244,violin
245,parrot
246,spider
247,trombone
248,keyboard
249,laptop
250,laptop
251,bulldozer
252,parrot
253,harp
254,keyboard
255,laptop
256,foot
257,eyeglasses
258,laptop
259,violin
260,eyeglasses
261,nose
262,nose
263,eyeglasses
264,foot
265,hand
266,chair
267,chair
268,chair
269,parrot
270,violin
271,violin
272,skyscraper
273,bulldozer
274,skyscraper
275,keyboard
276,parrot
277,violin
278,nose
279,violin
280,banana
281,chair
282,snowman
283,violin
284,foot
285,parrot
286,harp
287,spider
288,keyboard
289,spider
290,pig
291,trombone
292,trombone
293,violin
294,chair
295,hand
296,eyeglasses
297,harp
298,violin
299,keyboard
300,chair
301,trombone
302,eyeglasses
303,violin
304,violin
305,skyscraper
306,trombone
307,harp
308,skyscraper
309,bulldozer
310,skyscraper
311,pig
312,banana
313,violin
314,eyeglasses
315,eyeglasses
316,chair
317,chair
318,eyeglasses
319,eyeglasses
320,violin
321,skyscraper
322,banana
323,spider
324,skyscraper
325,trombone
326,chair
327,trombone
328,violin
329,foot
330,spider
331,keyboard
332,pig
333,eyeglasses
334,trombone
335,bulldozer
336,parrot
337,chair
338,violin
339,snowman
340,keyboard
341,keyboard
342,harp
343,banana
344,foot
345,bulldozer
346,keyboard
347,parrot
348,trombone
349,trombone
350,keyboard
351,nose
352,snowman
353,chair
354,skyscraper
355,bulldozer
356,laptop
357,eyeglasses
358,skyscraper
359,spider
360,skyscraper
361,violin
362,bulldozer
363,skyscraper
364,skyscraper
365,trombone
366,banana
367,trombone
368,eyeglasses
369,keyboard
370,spider
371,bulldozer
372,hand
373,spider
374,skyscraper
375,nose
376,violin
377,eyeglasses
378,violin
379,snowman
380,violin
381,nose
382,skyscraper
383,spider
384,snowman
385,eyeglasses
386,foot
387,bulldozer
388,hand
389,hand
390,violin
391,violin
392,parrot
393,banana
394,bulldozer
395,chair
396,banana
397,laptop
398,foot
399,laptop
400,laptop
401,trombone
402,bulldozer
403,keyboard
404,trombone
405,violin
406,harp
407,nose
408,skyscraper
409,snowman
410,trombone
411,eyeglasses
412,violin
413,bulldozer
414,banana
415,keyboard
416,trombone
417,keyboard
418,pig
419,bulldozer
420,eyeglasses
421,laptop
422,pig
423,spider
424,foot
425,laptop
426,foot
427,nose
428,trombone
429,violin
430,foot
431,skyscraper
432,violin
433,hand
434,harp
435,eyeglasses
436,spider
437,violin
438,eyeglasses
439,parrot
440,banana
441,keyboard
442,violin
443,violin
444,eyeglasses
445,trombone
446,eyeglasses
447,bulldozer
448,skyscraper
449,spider
450,eyeglasses
451,keyboard
452,laptop
453,hand
454,spider
455,violin
456,nose
457,laptop
458,banana
459,eyeglasses
460,skyscraper
461,nose
462,eyeglasses
463,keyboard
464,violin
465,nose
466,snowman
467,parrot
468,eyeglasses
469,foot
470,bulldozer
471,bulldozer
472,chair
473,chair
474,laptop
475,snowman
476,harp
477,nose
478,violin
479,pig
480,parrot
481,laptop
482,trombone
483,trombone
484,trombone
485,violin
486,eyeglasses
487,snowman
488,chair
489,foot
490,nose
491,spider
492,keyboard
493,bulldozer
494,violin
495,nose
496,spider
497,trombone
498,spider
499,keyboard
500,eyeglasses
501,keyboard
502,parrot
503,banana
504,bulldozer
505,keyboard
506,banana
507,trombone
508,keyboard
509,violin
510,skyscraper
511,eyeglasses
512,pig
513,hand
514,harp
515,eyeglasses
516,eyeglasses
517,eyeglasses
518,harp
519,chair
520,eyeglasses
521,hand
522,violin
523,bulldozer
524,trombone
525,skyscraper
526,trombone
527,keyboard
528,hand
529,violin
530,eyeglasses
531,trombone
532,violin
533,keyboard
534,bulldozer
535,chair
536,violin
537,keyboard
538,spider
539,hand
540,trombone
541,spider
542,laptop
543,skyscraper
544,foot
545,snowman
546,eyeglasses
547,bulldozer
548,chair
549,trombone
550,skyscraper
551,eyeglasses
552,chair
553,skyscraper
554,spider
555,violin
556,eyeglasses
557,bulldozer
558,spider
559,nose
560,eyeglasses
561,bulldozer
562,foot
563,skyscraper
564,keyboard
565,skyscraper
566,skyscraper
567,hand
568,skyscraper
569,snowman
570,eyeglasses
571,spider
572,chair
573,skyscraper
574,pig
575,trombone
576,parrot
577,hand
578,harp
579,spider
580,skyscraper
581,parrot
582,nose
583,nose
584,eyeglasses
585,pig
586,violin
587,laptop
588,skyscraper
589,harp
590,violin
591,foot
592,violin
593,spider
594,laptop
595,spider
596,violin
597,skyscraper
598,bulldozer
599,nose
600,hand
601,keyboard
602,harp
603,harp
604,parrot
605,banana
606,parrot
607,chair
608,eyeglasses
609,keyboard
610,keyboard
611,chair
612,eyeglasses
613,skyscraper
614,nose
615,parrot
616,skyscraper
617,nose
618,parrot
619,trombone
620,violin
621,skyscraper
622,eyeglasses
623,harp
624,banana
625,pig
626,foot
627,hand
628,eyeglasses
629,harp
630,violin
631,harp
632,bulldozer
633,bulldozer
634,bulldozer
635,trombone
636,trombone
637,spider
638,keyboard
639,chair
640,keyboard
641,skyscraper
642,violin
643,parrot
644,chair
645,eyeglasses
646,spider
647,hand
648,keyboard
649,violin
650,nose
651,foot
652,trombone
653,bulldozer
654,trombone
655,keyboard
656,nose
657,eyeglasses
658,violin
659,pig
660,banana
661,parrot
662,skyscraper
663,pig
664,hand
665,banana
666,snowman
667,violin
668,snowman
669,banana
670,eyeglasses
671,trombone
672,trombone
673,foot
674,keyboard
675,eyeglasses
676,snowman
677,hand
678,snowman
679,hand
680,skyscraper
681,trombone
682,spider
683,laptop
684,spider
685,skyscraper
686,laptop
687,trombone
688,keyboard
689,trombone
690,keyboard
691,bulldozer
692,pig
693,snowman
694,violin
695,violin
696,harp
697,foot
698,keyboard
699,parrot
700,skyscraper
701,skyscraper
702,bulldozer
703,foot
704,violin
705,trombone
706,spider
707,trombone
708,eyeglasses
709,violin
710,keyboard
711,harp
712,nose
713,pig
714,trombone
715,laptop
716,harp
717,trombone
718,skyscraper
719,spider
720,keyboard
721,harp
722,keyboard
723,snowman
724,foot
725,chair
726,keyboard
727,skyscraper
728,eyeglasses
729,hand
730,spider
731,skyscraper
732,laptop
733,eyeglasses
734,skyscraper
735,snowman
736,skyscraper
737,spider
738,keyboard
739,spider
740,hand
741,skyscraper
742,nose
743,eyeglasses
744,parrot
745,parrot
746,banana
747,nose
748,pig
749,parrot
750,bulldozer
751,eyeglasses
752,bulldozer
753,foot
754,foot
755,foot
756,skyscraper
757,trombone
758,harp
759,snowman
760,eyeglasses
761,hand
762,harp
763,spider
764,banana
765,chair
766,pig
767,eyeglasses
768,bulldozer
769,trombone
770,bulldozer
771,foot
772,skyscraper
773,skyscraper
774,trombone
775,bulldozer
776,skyscraper
777,bulldozer
778,banana
779,harp
780,parrot
781,keyboard
782,chair
783,keyboard
784,pig
785,bulldozer
786,trombone
787,snowman
788,skyscraper
789,eyeglasses
790,bulldozer
791,keyboard
792,violin
793,eyeglasses
794,foot
795,parrot
796,bulldozer
797,keyboard
798,chair
799,bulldozer
800,snowman
801,spider
802,harp
803,banana
804,trombone
805,foot
806,banana
807,skyscraper
808,hand
809,trombone
810,chair
811,nose
812,pig
813,pig
814,skyscraper
815,harp
816,violin
817,skyscraper
818,banana
819,nose
820,chair
821,banana
822,harp
823,harp
824,violin
825,bulldozer
826,trombone
827,skyscraper
828,banana
829,skyscraper
830,banana
831,skyscraper
832,snowman
833,parrot
834,foot
835,eyeglasses
836,trombone
837,keyboard
838,violin
839,bulldozer
840,snowman
841,harp
842,pig
843,nose
844,hand
845,eyeglasses
846,violin
847,nose
848,hand
849,nose
850,banana
851,trombone
852,chair
853,nose
854,trombone
855,skyscraper
856,bulldozer
857,trombone
858,banana
859,hand
860,snowman
861,chair
862,violin
863,chair
864,keyboard
865,bulldozer
866,hand
867,hand
868,spider
869,eyeglasses
870,hand
871,violin
872,keyboard
873,harp
874,laptop
875,foot
876,nose
877,bulldozer
878,snowman
879,violin
880,trombone
881,skyscraper
882,keyboard
883,foot
884,violin
885,violin
886,skyscraper
887,trombone
888,eyeglasses
889,skyscraper
890,bulldozer
891,eyeglasses
892,pig
893,hand
894,foot
895,parrot
896,spider
897,pig
898,harp
899,chair
900,violin
901,bulldozer
902,nose
903,pig
904,nose
905,laptop
906,keyboard
907,banana
908,skyscraper
909,violin
910,violin
911,nose
912,chair
913,nose
914,parrot
915,bulldozer
916,eyeglasses
917,violin
918,nose
919,laptop
920,snowman
921,nose
922,trombone
923,skyscraper
924,parrot
925,pig
926,eyeglasses
927,eyeglasses
928,skyscraper
929,violin
930,snowman
931,parrot
932,parrot
933,hand
934,bulldozer
935,skyscraper
936,trombone
937,bulldozer
938,spider
939,pig
940,banana
941,spider
942,violin
943,pig
944,snowman
945,skyscraper
946,bulldozer
947,hand
948,nose
949,snowman
950,violin
951,skyscraper
952,eyeglasses
953,eyeglasses
954,keyboard
955,harp
956,violin
957,eyeglasses
958,trombone
959,keyboard
960,chair
961,spider
962,skyscraper
963,spider
964,snowman
965,foot
966,keyboard
967,eyeglasses
968,violin
969,violin
970,laptop
971,nose
972,violin
973,hand
974,foot
975,violin
976,hand
977,violin
978,skyscraper
979,violin
980,keyboard
981,trombone
982,snowman
983,laptop
984,harp
985,bulldozer
986,violin
987,skyscraper
988,harp
989,snowman
990,spider
991,parrot
992,laptop
993,skyscraper
994,trombone
995,spider
996,eyeglasses
997,laptop
998,harp
999,bulldozer
1000,hand
1001,laptop
1002,harp
1003,nose
1004,harp
1005,nose
1006,eyeglasses
1007,skyscraper
1008,laptop
1009,chair
1010,harp
1011,violin
1012,banana
1013,bulldozer
1014,pig
1015,harp
1016,hand
1017,violin
1018,banana
1019,banana
1020,spider
1021,skyscraper
1022,parrot
1023,trombone
1024,violin
1025,harp
1026,trombone
1027,skyscraper
1028,parrot
1029,chair
1030,hand
1031,foot
1032,parrot
1033,chair
1034,eyeglasses
1035,keyboard
1036,nose
1037,chair
1038,pig
1039,parrot
1040,nose
1041,foot
1042,eyeglasses
1043,skyscraper
1044,skyscraper
1045,hand
1046,harp
1047,pig
1048,trombone
1049,skyscraper
1050,eyeglasses
1051,parrot
1052,skyscraper
1053,parrot
1054,foot
1055,foot
1056,nose
1057,chair
1058,harp
1059,trombone
1060,trombone
1061,nose
1062,trombone
1063,spider
1064,violin
1065,foot
1066,eyeglasses
1067,violin
1068,bulldozer
1069,keyboard
1070,violin
1071,parrot
1072,violin
1073,harp
1074,chair
1075,violin
1076,foot
1077,eyeglasses
1078,keyboard
1079,bulldozer
1080,keyboard
1081,bulldozer
1082,violin
1083,chair
1084,harp
1085,eyeglasses
1086,trombone
1087,skyscraper
1088,harp
1089,trombone
1090,harp
1091,eyeglasses
1092,keyboard
1093,skyscraper
1094,pig
1095,skyscraper
1096,eyeglasses
1097,hand
1098,chair
1099,parrot
1100,parrot
1101,spider
1102,violin
1103,pig
1104,spider
1105,eyeglasses
1106,eyeglasses
1107,violin
1108,foot
1109,trombone
1110,parrot
1111,snowman
1112,foot
1113,violin
1114,snowman
1115,pig
1116,chair
1117,chair
1118,violin
1119,skyscraper
1120,trombone
1121,skyscraper
1122,laptop
1123,skyscraper
1124,keyboard
1125,trombone
1126,chair
1127,parrot
1128,keyboard
1129,foot
1130,violin
1131,violin
1132,keyboard
1133,parrot
1134,bulldozer
1135,laptop
1136,spider
1137,pig
1138,spider
1139,banana
1140,eyeglasses
1141,spider
1142,eyeglasses
1143,skyscraper
1144,skyscraper
1145,violin
1146,keyboard
1147,spider
1148,violin
1149,violin
1150,spider
1151,harp
1152,trombone
1153,foot
1154,violin
1155,banana
1156,violin
1157,eyeglasses
1158,hand
1159,foot
1160,eyeglasses
1161,nose
1162,parrot
1163,eyeglasses
1164,parrot
1165,laptop
1166,keyboard
1167,trombone
1168,nose
1169,spider
1170,bulldozer
1171,skyscraper
1172,keyboard
1173,skyscraper
1174,laptop
1175,trombone
1176,eyeglasses
1177,keyboard
1178,pig
1179,keyboard
1180,trombone
1181,nose
1182,snowman
1183,eyeglasses
1184,violin
1185,nose
1186,spider
1187,pig
1188,violin
1189,laptop
1190,violin
1191,spider
1192,skyscraper
1193,pig
1194,keyboard
1195,eyeglasses
1196,pig
1197,skyscraper
1198,violin
1199,chair
1200,violin
1201,foot
1202,banana
1203,skyscraper
1204,chair
1205,laptop
1206,trombone
1207,parrot
1208,trombone
1209,eyeglasses
1210,spider
1211,bulldozer
1212,harp
1213,spider
1214,skyscraper
1215,banana
1216,harp
1217,bulldozer
1218,parrot
1219,spider
1220,chair
1221,bulldozer
1222,hand
1223,trombone
1224,laptop
1225,chair
1226,snowman
1227,parrot
1228,violin
1229,eyeglasses
1230,parrot
1231,bulldozer
1232,skyscraper
1233,bulldozer
1234,violin
1235,snowman
1236,chair
1237,chair
1238,banana
1239,eyeglasses
1240,laptop
1241,bulldozer
1242,violin
1243,bulldozer
1244,foot
1245,keyboard
1246,bulldozer
1247,hand
1248,bulldozer
1249,keyboard
1250,snowman
1251,foot
1252,spider
1253,skyscraper
1254,skyscraper
1255,trombone
1256,violin
1257,trombone
1258,keyboard
1259,skyscraper
1260,trombone
1261,trombone
1262,trombone
1263,skyscraper
1264,parrot
1265,trombone
1266,trombone
1267,banana
1268,chair
1269,keyboard
1270,harp
1271,harp
1272,hand
1273,keyboard
1274,skyscraper
1275,nose
1276,trombone
1277,bulldozer
1278,violin
1279,parrot
1280,laptop
1281,keyboard
1282,violin
1283,skyscraper
1284,skyscraper
1285,keyboard
1286,banana
1287,violin
1288,harp
1289,bulldozer
1290,laptop
1291,snowman
1292,eyeglasses
1293,laptop
1294,laptop
1295,hand
1296,keyboard
1297,snowman
1298,bulldozer
1299,pig
1300,hand
1301,harp
1302,eyeglasses
1303,harp
1304,trombone
1305,harp
1306,spider
1307,violin
1308,banana
1309,parrot
1310,bulldozer
1311,snowman
1312,harp
1313,trombone
1314,harp
1315,foot
1316,chair
1317,keyboard
1318,eyeglasses
1319,trombone
1320,hand
1321,harp
1322,bulldozer
1323,eyeglasses
1324,laptop
1325,foot
1326,harp
1327,trombone
1328,skyscraper
1329,foot
1330,foot
1331,harp
1332,trombone
1333,trombone
1334,keyboard
1335,snowman
1336,keyboard
1337,skyscraper
1338,harp
1339,pig
1340,keyboard
1341,skyscraper
1342,parrot
1343,trombone
1344,snowman
1345,trombone
1346,skyscraper
1347,foot
1348,trombone
1349,foot
1350,skyscraper
1351,chair
1352,violin
1353,spider
1354,skyscraper
1355,banana
1356,hand
1357,pig
1358,banana
1359,keyboard
1360,harp
1361,laptop
1362,spider
1363,skyscraper
1364,foot
1365,laptop
1366,eyeglasses
1367,foot
1368,parrot
1369,chair
1370,eyeglasses
1371,keyboard
1372,trombone
1373,eyeglasses
1374,keyboard
1375,eyeglasses
1376,chair
1377,harp
1378,chair
1379,spider
1380,eyeglasses
1381,foot
1382,pig
1383,spider
1384,eyeglasses
1385,spider
1386,bulldozer
1387,bulldozer
1388,eyeglasses
1389,laptop
1390,violin
1391,eyeglasses
1392,trombone
1393,spider
1394,eyeglasses
1395,eyeglasses
1396,bulldozer
1397,violin
1398,bulldozer
1399,harp
1400,skyscraper
1401,violin
1402,banana
1403,laptop
1404,trombone
1405,bulldozer
1406,hand
1407,spider
1408,keyboard
1409,eyeglasses
1410,violin
1411,keyboard
1412,trombone
1413,spider
1414,skyscraper
1415,eyeglasses
1416,spider
1417,hand
1418,bulldozer
1419,bulldozer
1420,spider
1421,violin
1422,parrot
1423,keyboard
1424,nose
1425,eyeglasses
1426,skyscraper
1427,trombone
1428,harp
1429,pig
1430,violin
1431,trombone
1432,keyboard
1433,banana
1434,pig
1435,violin
1436,eyeglasses
1437,skyscraper
1438,snowman
1439,spider
1440,banana
1441,parrot
1442,violin
1443,chair
1444,snowman
1445,foot
1446,trombone
1447,eyeglasses
1448,harp
1449,keyboard
1450,spider
1451,keyboard
1452,nose
1453,nose
1454,bulldozer
1455,snowman
1456,violin
1457,spider
1458,violin
1459,nose
1460,trombone
1461,violin
1462,eyeglasses
1463,chair
1464,foot
1465,trombone
1466,chair
1467,spider
1468,violin
1469,pig
1470,hand
1471,keyboard
1472,trombone
1473,hand
1474,chair
1475,nose
1476,skyscraper
1477,foot
1478,trombone
1479,spider
1480,snowman
1481,harp
1482,chair
1483,skyscraper
1484,snowman
1485,eyeglasses
1486,hand
1487,foot
1488,harp
1489,skyscraper
1490,skyscraper
1491,violin
1492,trombone
1493,keyboard
1494,skyscraper
1495,hand
1496,trombone
1497,chair
1498,harp
1499,laptop
1500,skyscraper
1501,hand
1502,keyboard
1503,keyboard
1504,pig
1505,keyboard
1506,bulldozer
1507,hand
1508,trombone
1509,harp
1510,nose
1511,snowman
1512,bulldozer
1513,violin
1514,hand
1515,pig
1516,laptop
1517,violin
1518,skyscraper
1519,trombone
1520,trombone
1521,bulldozer
1522,keyboard
1523,eyeglasses
1524,keyboard
1525,keyboard
1526,nose
1527,harp
1528,spider
1529,nose
1530,trombone
1531,trombone
1532,spider
1533,chair
1534,foot
1535,eyeglasses
1536,banana
1537,eyeglasses
1538,foot
1539,skyscraper
1540,foot
1541,skyscraper
1542,harp
1543,skyscraper
1544,skyscraper
1545,banana
1546,trombone
1547,harp
1548,hand
1549,keyboard
1550,chair
1551,eyeglasses
1552,eyeglasses
1553,foot
1554,spider
1555,chair
1556,nose
1557,skyscraper
1558,keyboard
1559,nose
1560,parrot
1561,laptop
1562,banana
1563,pig
1564,bulldozer
1565,laptop
1566,snowman
1567,keyboard
1568,bulldozer
1569,banana
1570,violin
1571,trombone
1572,keyboard
1573,nose
1574,spider
1575,harp
1576,bulldozer
1577,skyscraper
1578,skyscraper
1579,keyboard
1580,trombone
1581,hand
1582,eyeglasses
1583,violin
1584,violin
1585,banana
1586,chair
1587,violin
1588,skyscraper
1589,keyboard
1590,snowman
1591,trombone
1592,skyscraper
1593,skyscraper
1594,nose
1595,hand
1596,laptop
1597,violin
1598,nose
1599,trombone
1600,eyeglasses
1601,foot
1602,skyscraper
1603,parrot
1604,nose
1605,trombone
1606,violin
1607,spider
1608,violin
1609,violin
1610,eyeglasses
1611,harp
1612,skyscraper
1613,parrot
1614,spider
1615,skyscraper
1616,trombone
1617,snowman
1618,chair
1619,spider
1620,skyscraper
1621,violin
1622,chair
1623,keyboard
1624,skyscraper
1625,eyeglasses
1626,parrot
1627,banana
1628,trombone
1629,violin
1630,bulldozer
1631,harp
1632,foot
1633,hand
1634,skyscraper
1635,snowman
1636,keyboard
1637,spider
1638,keyboard
1639,banana
1640,banana
1641,eyeglasses
1642,bulldozer
1643,snowman
1644,pig
1645,spider
1646,banana
1647,laptop
1648,trombone
1649,bulldozer
1650,violin
1651,hand
1652,bulldozer
1653,bulldozer
1654,nose
1655,skyscraper
1656,pig
1657,skyscraper
1658,foot
1659,trombone
1660,spider
1661,keyboard
1662,hand
1663,pig
1664,eyeglasses
1665,hand
1666,bulldozer
1667,chair
1668,trombone
1669,hand
1670,skyscraper
1671,trombone
1672,skyscraper
1673,keyboard
1674,keyboard
1675,banana
1676,trombone
1677,skyscraper
1678,violin
1679,violin
1680,trombone
1681,bulldozer
1682,nose
1683,trombone
1684,spider
1685,parrot
1686,parrot
1687,violin
1688,violin
1689,banana
1690,trombone
1691,violin
1692,nose
1693,snowman
1694,skyscraper
1695,foot
1696,violin
1697,spider
1698,skyscraper
1699,pig
1700,violin
1701,trombone
1702,skyscraper
1703,violin
1704,spider
1705,hand
1706,hand
1707,violin
1708,skyscraper
1709,banana
1710,nose
1711,foot
1712,skyscraper
1713,violin
1714,banana
1715,keyboard
1716,skyscraper
1717,chair
1718,snowman
1719,eyeglasses
1720,parrot
1721,violin
1722,snowman
1723,violin
1724,pig
1725,spider
1726,skyscraper
1727,laptop
1728,parrot
1729,keyboard
1730,harp
1731,trombone
1732,nose
1733,skyscraper
1734,nose
1735,foot
1736,nose
1737,harp
1738,bulldozer
1739,banana
1740,laptop
1741,nose
1742,snowman
1743,snowman
1744,harp
1745,trombone
1746,keyboard
1747,eyeglasses
1748,eyeglasses
1749,trombone
1750,hand
1751,foot
1752,violin
1753,violin
1754,hand
1755,trombone
1756,chair
1757,violin
1758,pig
1759,foot
1760,pig
1761,laptop
1762,spider
1763,harp
1764,violin
1765,keyboard
1766,violin
1767,chair
1768,pig
1769,bulldozer
1770,parrot
1771,laptop
1772,trombone
1773,nose
1774,keyboard
1775,keyboard
1776,harp
1777,chair
1778,snowman
1779,skyscraper
1780,eyeglasses
1781,skyscraper
1782,harp
1783,nose
1784,foot
1785,skyscraper
1786,spider
1787,pig
1788,chair
1789,skyscraper
1790,foot
1791,keyboard
1792,hand
1793,trombone
1794,hand
1795,violin
1796,chair
1797,banana
1798,trombone
1799,violin
1800,bulldozer
1801,trombone
1802,foot
1803,parrot
1804,skyscraper
1805,chair
1806,harp
1807,harp
1808,keyboard
1809,skyscraper
1810,spider
1811,chair
1812,harp
1813,trombone
1814,spider
1815,eyeglasses
1816,eyeglasses
1817,nose
1818,eyeglasses
1819,keyboard
1820,spider
1821,skyscraper
1822,nose
1823,nose
1824,parrot
1825,violin
1826,keyboard
1827,bulldozer
1828,trombone
1829,snowman
1830,spider
1831,skyscraper
1832,skyscraper
1833,pig
1834,trombone
1835,skyscraper
1836,foot
1837,bulldozer
1838,keyboard
1839,violin
1840,eyeglasses
1841,harp
1842,banana
1843,nose
1844,laptop
1845,snowman
1846,skyscraper
1847,harp
1848,violin
1849,snowman
1850,nose
1851,harp
1852,parrot
1853,parrot
1854,trombone
1855,harp
1856,spider
1857,violin
1858,pig
1859,harp
1860,foot
1861,eyeglasses
1862,chair
1863,violin
1864,nose
1865,violin
1866,snowman
1867,trombone
1868,snowman
1869,laptop
1870,laptop
1871,violin
1872,spider
1873,pig
1874,banana
1875,keyboard
1876,snowman
1877,spider
1878,spider
1879,parrot
1880,chair
1881,harp
1882,chair
1883,keyboard
1884,parrot
1885,foot
1886,snowman
1887,bulldozer
1888,pig
1889,nose
1890,pig
1891,foot
1892,trombone
1893,foot
1894,trombone
1895,pig
1896,chair
1897,spider
1898,foot
1899,hand
1900,pig
1901,parrot
1902,harp
1903,eyeglasses
1904,hand
1905,parrot
1906,trombone
1907,trombone
1908,keyboard
1909,violin
1910,chair
1911,hand
1912,nose
1913,hand
1914,chair
1915,bulldozer
1916,bulldozer
1917,hand
1918,pig
1919,snowman
1920,chair
1921,pig
1922,keyboard
1923,nose
1924,nose
1925,bulldozer
1926,nose
1927,skyscraper
1928,skyscraper
1929,chair
1930,spider
1931,foot
1932,violin
1933,nose
1934,laptop
1935,trombone
1936,bulldozer
1937,hand
1938,eyeglasses
1939,chair
1940,harp
1941,foot
1942,violin
1943,snowman
1944,parrot
1945,parrot
1946,parrot
1947,violin
1948,bulldozer
1949,skyscraper
1950,skyscraper
1951,keyboard
1952,parrot
1953,skyscraper
1954,bulldozer
1955,harp
1956,snowman
1957,parrot
1958,chair
1959,bulldozer
1960,skyscraper
1961,keyboard
1962,hand
1963,bulldozer
1964,violin
1965,parrot
1966,nose
1967,harp
1968,pig
1969,hand
1970,hand
1971,harp
1972,eyeglasses
1973,laptop
1974,spider
1975,trombone
1976,bulldozer
1977,nose
1978,nose
1979,parrot
1980,harp
1981,keyboard
1982,parrot
1983,laptop
1984,eyeglasses
1985,harp
1986,trombone
1987,skyscraper
1988,bulldozer
1989,harp
1990,skyscraper
1991,trombone
1992,violin
1993,banana
1994,snowman
1995,foot
1996,harp
1997,hand
1998,keyboard
1999,laptop
2000,keyboard
2001,bulldozer
2002,parrot
2003,parrot
2004,chair
2005,snowman
2006,eyeglasses
2007,keyboard
2008,skyscraper
2009,trombone
2010,trombone
2011,keyboard
2012,skyscraper
2013,parrot
2014,skyscraper
2015,laptop
2016,banana
2017,skyscraper
2018,keyboard
2019,foot
2020,pig
2021,bulldozer
2022,eyeglasses
2023,skyscraper
2024,laptop
2025,pig
2026,snowman
2027,spider
2028,eyeglasses
2029,hand
2030,snowman
2031,keyboard
2032,keyboard
2033,skyscraper
2034,keyboard
2035,banana
2036,keyboard
2037,trombone
2038,spider
2039,skyscraper
2040,keyboard
2041,spider
2042,laptop
2043,violin
2044,chair
2045,violin
2046,skyscraper
2047,harp
2048,harp
2049,spider
2050,nose
2051,spider
2052,skyscraper
2053,parrot
2054,keyboard
2055,nose
2056,nose
2057,eyeglasses
2058,chair
2059,spider
2060,eyeglasses
2061,keyboard
2062,harp
2063,harp
2064,foot
2065,bulldozer
2066,skyscraper
2067,bulldozer
2068,skyscraper
2069,laptop
2070,violin
2071,keyboard
2072,hand
2073,banana
2074,chair
2075,skyscraper
2076,bulldozer
2077,spider
2078,bulldozer
2079,keyboard
2080,violin
2081,bulldozer
2082,harp
2083,spider
2084,hand
2085,violin
2086,foot
2087,laptop
2088,chair
2089,trombone
2090,violin
2091,violin
2092,bulldozer
2093,skyscraper
2094,eyeglasses
2095,chair
2096,bulldozer
2097,skyscraper
2098,banana
